fips,area_type,year,average_unemployment_rate
01083,County,2010,9.7
01083,County,2011,8.6
01083,County,2012,6.9
01083,County,2013,6.3
01083,County,2014,6.1
01083,County,2015,5.5
01083,County,2016,5.4
01085,County,1990,15.7
01085,County,1991,16.5
01085,County,1992,17.6
01085,County,1993,19.0
01085,County,1994,15.4
01085,County,1995,16.3
01085,County,1996,14.7
01085,County,1997,14.3
01085,County,1998,11.1
01085,County,1999,12.5
01085,County,2000,6.9
01085,County,2001,7.2
01085,County,2002,8.9
01085,County,2003,9.3
01085,County,2004,9.3
01085,County,2005,8.0
01085,County,2006,7.6
01085,County,2007,7.5
01085,County,2008,10.9
01085,County,2009,19.3
01085,County,2010,18.5
01085,County,2011,17.7
01085,County,2012,15.4
01085,County,2013,14.1
01085,County,2014,12.8
01085,County,2015,11.6
01085,County,2016,11.2
01087,County,1990,8.9
01087,County,1991,9.3
01087,County,1992,9.7
01087,County,1993,9.9
01087,County,1994,8.8
01087,County,1995,8.4
01087,County,1996,7.8
01087,County,1997,8.0
01087,County,1998,8.0
01087,County,1999,8.4
01087,County,2000,5.8
01087,County,2001,5.8
01087,County,2002,6.5
01087,County,2003,7.0
01087,County,2004,7.0
01087,County,2005,5.9
01087,County,2006,5.3
01087,County,2007,5.4
01087,County,2008,7.4
01087,County,2009,12.2
01087,County,2010,14.8
01087,County,2011,14.0
01087,County,2012,10.7
01087,County,2013,9.7
01087,County,2014,9.1
01087,County,2015,8.1
01087,County,2016,7.8
01089,County,1990,4.8
01089,County,1991,5.7
01089,County,1992,5.0
01089,County,1993,5.6
01089,County,1994,5.6
01089,County,1995,4.5
01089,County,1996,3.3
01089,County,1997,2.9
01089,County,1998,2.8
01089,County,1999,3.3
01089,County,2000,3.5
01089,County,2001,3.8
01089,County,2002,4.6
01089,County,2003,4.7
01089,County,2004,4.7
01089,County,2005,3.6
01089,County,2006,3.3
01089,County,2007,3.1
01089,County,2008,4.2
01089,County,2009,8.0
01089,County,2010,8.3
01089,County,2011,8.3
01089,County,2012,7.0
01089,County,2013,6.3
01089,County,2014,6.2
01089,County,2015,5.5
01089,County,2016,5.3
01091,County,1990,6.7
01091,County,1991,7.7
01091,County,1992,10.2
01091,County,1993,10.9
01091,County,1994,9.7
01091,County,1995,8.4
01091,County,1996,9.4
01091,County,1997,10.0
01091,County,1998,7.4
01091,County,1999,5.3
01091,County,2000,5.2
01091,County,2001,6.0
01091,County,2002,6.4
01091,County,2003,6.3
01091,County,2004,6.1
01091,County,2005,5.7
01091,County,2006,4.6
01091,County,2007,5.3
01091,County,2008,7.4
01091,County,2009,14.2
01091,County,2010,13.7
01091,County,2011,12.6
01091,County,2012,10.2
01091,County,2013,8.9
01091,County,2014,8.0
01091,County,2015,7.7
01091,County,2016,7.7
01093,County,1990,14.0
01093,County,1991,11.1
01093,County,1992,9.0
01093,County,1993,9.3
01093,County,1994,7.3
01093,County,1995,5.9
01093,County,1996,7.5
01093,County,1997,8.0
01093,County,1998,7.0
01093,County,1999,8.0
01093,County,2000,6.7
01093,County,2001,8.7
01093,County,2002,8.7
01093,County,2003,7.2
01093,County,2004,6.4
01093,County,2005,4.5
01093,County,2006,4.4
01093,County,2007,5.2
01093,County,2008,8.0
01093,County,2009,16.6
01093,County,2010,13.6
01093,County,2011,11.2
01093,County,2012,8.9
01093,County,2013,7.9
01093,County,2014,7.9
01093,County,2015,7.0
01093,County,2016,6.9
01095,County,1990,8.9
01095,County,1991,9.8
01095,County,1992,8.6
01095,County,1993,7.8
01095,County,1994,7.0
01095,County,1995,6.9
01095,County,1996,5.9
01095,County,1997,5.5
01095,County,1998,6.1
01095,County,1999,6.2
01095,County,2000,4.8
01095,County,2001,5.5
01095,County,2002,5.9
01095,County,2003,5.6
01095,County,2004,4.9
01095,County,2005,3.9
01095,County,2006,3.5
01095,County,2007,3.4
01095,County,2008,4.7
01095,County,2009,10.1
01095,County,2010,9.6
01095,County,2011,9.4
01095,County,2012,7.8
01095,County,2013,6.8
01095,County,2014,6.7
01095,County,2015,5.8
01095,County,2016,5.7
01097,County,1990,6.9
01097,County,1991,7.1
01097,County,1992,8.2
01097,County,1993,8.3
01097,County,1994,7.3
01097,County,1995,7.1
01097,County,1996,5.6
01097,County,1997,5.3
01097,County,1998,4.4
01097,County,1999,5.1
01097,County,2000,4.9
01097,County,2001,5.6
01097,County,2002,6.5
01097,County,2003,7.0
01097,County,2004,6.6
01097,County,2005,5.0
01097,County,2006,4.2
01097,County,2007,4.0
01097,County,2008,5.7
01097,County,2009,11.3
01097,County,2010,11.3
01097,County,2011,10.8
01097,County,2012,9.2
01097,County,2013,8.5
01097,County,2014,7.8
01097,County,2015,7.0
01097,County,2016,7.0
01099,County,1990,10.5
01099,County,1991,10.4
01099,County,1992,18.9
01099,County,1993,14.6
01099,County,1994,12.0
01099,County,1995,12.1
01099,County,1996,15.1
01099,County,1997,15.1
01099,County,1998,11.4
01099,County,1999,12.0
01099,County,2000,6.4
01099,County,2001,7.2
01099,County,2002,8.4
01099,County,2003,8.4
01099,County,2004,7.5
01099,County,2005,6.2
01099,County,2006,6.1
01099,County,2007,6.4
01099,County,2008,10.2
01099,County,2009,19.5
01099,County,2010,18.1
01099,County,2011,15.7
01099,County,2012,12.6
01099,County,2013,11.9
01099,County,2014,11.1
01099,County,2015,10.1
01099,County,2016,9.8
01101,County,1990,6.2
01101,County,1991,6.1
01101,County,1992,6.3
01101,County,1993,5.8
01101,County,1994,5.1
01101,County,1995,5.4
01101,County,1996,4.2
01101,County,1997,4.4
01101,County,1998,3.5
01101,County,1999,3.8
01101,County,2000,4.2
01101,County,2001,4.5
01101,County,2002,5.3
01101,County,2003,5.8
01101,County,2004,5.8
01101,County,2005,4.6
01101,County,2006,4.2
01101,County,2007,4.1
01101,County,2008,5.9
01101,County,2009,10.5
01101,County,2010,10.0
01101,County,2011,9.7
01101,County,2012,8.1
01101,County,2013,7.3
01101,County,2014,6.9
01101,County,2015,6.2
01101,County,2016,6.0
01103,County,1990,6.4
01103,County,1991,7.2
01103,County,1992,7.7
01103,County,1993,7.2
01103,County,1994,6.8
01103,County,1995,6.0
01103,County,1996,4.8
01103,County,1997,4.7
01103,County,1998,4.0
01103,County,1999,4.3
01103,County,2000,4.2
01103,County,2001,5.1
01103,County,2002,6.4
01103,County,2003,6.6
01103,County,2004,6.1
01103,County,2005,4.5
01103,County,2006,4.0
01103,County,2007,3.5
01103,County,2008,5.2
01103,County,2009,10.8
01103,County,2010,10.8
01103,County,2011,9.4
01103,County,2012,7.8
01103,County,2013,6.9
01103,County,2014,6.6
01103,County,2015,5.8
01103,County,2016,5.7
01105,County,1990,12.9
01105,County,1991,13.4
01105,County,1992,13.7
01105,County,1993,14.9
01105,County,1994,15.1
01105,County,1995,17.2
01105,County,1996,12.7
01105,County,1997,10.2
01105,County,1998,8.7
01105,County,1999,9.2
01105,County,2000,9.2
01105,County,2001,11.0
01105,County,2002,11.8
01105,County,2003,10.7
01105,County,2004,10.2
01105,County,2005,9.1
01105,County,2006,8.4
01105,County,2007,8.4
01105,County,2008,11.3
01105,County,2009,19.9
01105,County,2010,16.8
01105,County,2011,16.5
01105,County,2012,13.3
01105,County,2013,13.6
01105,County,2014,12.2
01105,County,2015,10.0
01105,County,2016,10.4
01107,County,1990,9.2
01107,County,1991,9.9
01107,County,1992,10.9
01107,County,1993,11.6
01107,County,1994,8.5
01107,County,1995,8.9
01107,County,1996,9.4
01107,County,1997,7.8
01107,County,1998,8.0
01107,County,1999,10.4
01107,County,2000,7.5
01107,County,2001,8.4
01107,County,2002,8.2
01107,County,2003,8.2
01107,County,2004,7.6
01107,County,2005,5.4
01107,County,2006,5.1
01107,County,2007,5.0
01107,County,2008,7.1
01107,County,2009,13.7
01107,County,2010,13.2
01107,County,2011,12.0
01107,County,2012,10.2
01107,County,2013,9.4
01107,County,2014,8.2
01107,County,2015,6.8
01107,County,2016,6.9
01109,County,1990,6.0
01109,County,1991,8.0
01109,County,1992,7.7
01109,County,1993,6.9
01109,County,1994,5.8
01109,County,1995,6.1
01109,County,1996,6.6
01109,County,1997,6.7
01109,County,1998,5.1
01109,County,1999,5.5
01109,County,2000,5.5
01109,County,2001,5.3
01109,County,2002,6.0
01109,County,2003,5.8
01109,County,2004,5.4
01109,County,2005,4.1
01109,County,2006,4.0
01109,County,2007,4.0
01109,County,2008,4.9
01109,County,2009,9.5
01109,County,2010,9.4
01109,County,2011,8.9
01109,County,2012,8.0
01109,County,2013,7.7
01109,County,2014,7.4
01109,County,2015,6.7
01109,County,2016,6.6
01111,County,1990,7.7
01111,County,1991,9.8
01111,County,1992,7.7
01111,County,1993,9.4
01111,County,1994,7.0
01111,County,1995,7.7
01111,County,1996,6.0
01111,County,1997,4.7
01111,County,1998,5.2
01111,County,1999,6.0
01111,County,2000,4.8
01111,County,2001,6.3
01111,County,2002,6.8
01111,County,2003,7.5
01111,County,2004,6.8
01111,County,2005,6.2
01111,County,2006,5.3
01111,County,2007,5.1
01111,County,2008,7.3
01111,County,2009,14.9
01111,County,2010,13.4
01111,County,2011,11.4
01111,County,2012,9.2
01111,County,2013,7.8
01111,County,2014,6.8
01111,County,2015,5.9
01111,County,2016,5.7
01113,County,1990,8.1
01113,County,1991,8.5
01113,County,1992,8.0
01113,County,1993,7.6
01113,County,1994,6.0
01113,County,1995,6.2
01113,County,1996,4.7
01113,County,1997,4.5
01113,County,1998,4.0
01113,County,1999,4.9
01113,County,2000,4.6
01113,County,2001,5.5
01113,County,2002,7.0
01113,County,2003,7.5
01113,County,2004,6.6
01113,County,2005,6.0
01113,County,2006,5.9
01113,County,2007,6.1
01113,County,2008,8.0
01113,County,2009,12.3
01113,County,2010,10.9
01113,County,2011,10.3
01113,County,2012,8.8
01113,County,2013,7.2
01113,County,2014,6.6
01113,County,2015,6.0
01113,County,2016,5.9
01115,County,1990,5.5
01115,County,1991,6.2
01115,County,1992,6.9
01115,County,1993,6.2
01115,County,1994,4.0
01115,County,1995,3.7
01115,County,1996,3.3
01115,County,1997,3.3
01115,County,1998,2.9
01115,County,1999,3.5
01115,County,2000,3.7
01115,County,2001,4.2
01115,County,2002,5.1
01115,County,2003,5.2
01115,County,2004,5.0
01115,County,2005,4.0
01115,County,2006,3.5
01115,County,2007,3.4
01115,County,2008,5.0
01115,County,2009,10.9
01115,County,2010,10.1
01115,County,2011,8.8
01115,County,2012,6.9
01115,County,2013,6.2
01115,County,2014,5.8
01115,County,2015,5.2
01115,County,2016,5.3
01117,County,1990,3.3
01117,County,1991,3.9
01117,County,1992,4.1
01117,County,1993,3.5
01117,County,1994,2.9
01117,County,1995,2.5
01117,County,1996,2.0
01117,County,1997,1.8
01117,County,1998,1.5
01117,County,1999,1.7
01117,County,2000,2.7
01117,County,2001,2.9
01117,County,2002,3.5
01117,County,2003,3.6
01117,County,2004,3.4
01117,County,2005,3.1
01117,County,2006,2.7
01117,County,2007,2.6
01117,County,2008,3.7
01117,County,2009,7.8
01117,County,2010,7.1
01117,County,2011,6.2
01117,County,2012,5.0
01117,County,2013,4.6
01117,County,2014,4.5
01117,County,2015,4.2
01117,County,2016,4.5
01119,County,1990,9.7
01119,County,1991,10.9
01119,County,1992,12.7
01119,County,1993,12.7
01119,County,1994,12.6
01119,County,1995,13.2
01119,County,1996,12.6
01119,County,1997,12.3
01119,County,1998,9.7
01119,County,1999,10.8
01119,County,2000,9.1
01119,County,2001,8.4
01119,County,2002,9.0
01119,County,2003,10.1
01119,County,2004,9.6
01119,County,2005,7.3
01119,County,2006,6.8
01119,County,2007,6.5
01119,County,2008,8.7
01119,County,2009,14.9
01119,County,2010,13.3
01119,County,2011,13.1
01119,County,2012,10.5
01119,County,2013,9.1
01119,County,2014,8.5
01119,County,2015,8.0
01119,County,2016,8.1
01121,County,1990,9.2
01121,County,1991,9.4
01121,County,1992,10.0
01121,County,1993,8.7
01121,County,1994,8.0
01121,County,1995,7.4
01121,County,1996,8.0
01121,County,1997,6.8
01121,County,1998,5.4
01121,County,1999,6.0
01121,County,2000,5.2
01121,County,2001,6.5
01121,County,2002,7.4
01121,County,2003,7.7
01121,County,2004,6.8
01121,County,2005,4.8
01121,County,2006,5.2
01121,County,2007,5.2
01121,County,2008,7.2
01121,County,2009,14.4
01121,County,2010,13.5
01121,County,2011,11.6
01121,County,2012,9.4
01121,County,2013,8.6
01121,County,2014,7.8
01121,County,2015,6.6
01121,County,2016,6.7
01123,County,1990,6.4
01123,County,1991,6.2
01123,County,1992,5.1
01123,County,1993,7.0
01123,County,1994,6.3
01123,County,1995,5.7
01123,County,1996,5.9
01123,County,1997,5.2
01123,County,1998,4.5
01123,County,1999,5.2
01123,County,2000,4.9
01123,County,2001,5.9
01123,County,2002,7.9
01123,County,2003,6.9
01123,County,2004,6.2
01123,County,2005,4.5
01123,County,2006,5.1
01123,County,2007,5.3
01123,County,2008,7.2
01123,County,2009,13.6
01123,County,2010,13.1
01123,County,2011,11.4
01123,County,2012,8.6
01123,County,2013,8.1
01123,County,2014,7.5
01123,County,2015,6.1
01123,County,2016,5.9
01125,County,1990,4.6
01125,County,1991,5.3
01125,County,1992,5.9
01125,County,1993,5.3
01125,County,1994,4.7
01125,County,1995,4.5
01125,County,1996,3.6
01125,County,1997,3.3
01125,County,1998,2.8
01125,County,1999,2.9
01125,County,2000,3.9
01125,County,2001,4.2
01125,County,2002,4.6
01125,County,2003,4.9
01125,County,2004,4.7
01125,County,2005,3.7
01125,County,2006,3.3
01125,County,2007,3.3
01125,County,2008,4.7
01125,County,2009,10.2
01125,County,2010,9.2
01125,County,2011,8.3
01125,County,2012,7.0
01125,County,2013,6.4
01125,County,2014,5.9
01125,County,2015,5.4
01125,County,2016,5.8
01127,County,1990,9.3
01127,County,1991,11.8
01127,County,1992,12.4
01127,County,1993,10.8
01127,County,1994,8.9
01127,County,1995,7.5
01127,County,1996,6.5
01127,County,1997,7.9
01127,County,1998,5.9
01127,County,1999,6.2
01127,County,2000,5.8
01127,County,2001,6.0
01127,County,2002,6.3
01127,County,2003,6.5
01127,County,2004,6.1
01127,County,2005,4.4
01127,County,2006,4.6
01127,County,2007,4.3
01127,County,2008,5.7
01127,County,2009,11.6
01127,County,2010,12.7
01127,County,2011,11.3
01127,County,2012,9.2
01127,County,2013,8.4
01127,County,2014,7.9
01127,County,2015,7.2
01127,County,2016,7.8
01129,County,1990,10.7
01129,County,1991,13.5
01129,County,1992,17.0
01129,County,1993,17.4
01129,County,1994,13.4
01129,County,1995,13.7
01129,County,1996,11.4
01129,County,1997,13.3
01129,County,1998,12.8
01129,County,1999,12.1
01129,County,2000,6.8
01129,County,2001,8.9
01129,County,2002,10.4
01129,County,2003,10.4
01129,County,2004,9.6
01129,County,2005,6.2
01129,County,2006,5.8
01129,County,2007,6.0
01129,County,2008,8.4
01129,County,2009,15.1
01129,County,2010,14.2
01129,County,2011,14.6
01129,County,2012,12.0
01129,County,2013,10.9
01129,County,2014,9.6
01129,County,2015,8.9
01129,County,2016,8.8
01131,County,1990,12.4
01131,County,1991,15.6
01131,County,1992,18.0
01131,County,1993,17.7
01131,County,1994,15.4
01131,County,1995,15.9
01131,County,1996,14.2
01131,County,1997,14.1
01131,County,1998,13.4
01131,County,1999,14.2
01131,County,2000,8.7
01131,County,2001,10.1
01131,County,2002,11.4
01131,County,2003,12.4
01131,County,2004,12.1
01131,County,2005,9.2
01131,County,2006,8.7
01131,County,2007,9.7
01131,County,2008,13.9
01131,County,2009,26.1
01131,County,2010,26.3
01131,County,2011,23.1
01131,County,2012,19.9
01131,County,2013,19.3
01131,County,2014,17.0
01131,County,2015,14.6
01131,County,2016,14.4
01133,County,1990,11.8
01133,County,1991,12.7
01133,County,1992,9.5
01133,County,1993,7.6
01133,County,1994,6.0
01133,County,1995,6.2
01133,County,1996,6.4
01133,County,1997,7.6
01133,County,1998,5.8
01133,County,1999,6.4
01133,County,2000,7.8
01133,County,2001,9.3
01133,County,2002,8.8
01133,County,2003,9.5
01133,County,2004,7.3
01133,County,2005,5.1
01133,County,2006,4.9
01133,County,2007,5.6
01133,County,2008,8.7
01133,County,2009,17.7
01133,County,2010,16.0
01133,County,2011,13.5
01133,County,2012,10.0
01133,County,2013,9.4
01133,County,2014,8.6
01133,County,2015,7.6
01133,County,2016,7.6
02,State,1976,7.6
02,State,1977,9.9
02,State,1978,10.7
02,State,1979,9.3
02,State,1980,9.6
02,State,1981,9.4
02,State,1982,9.9
02,State,1983,10.0
02,State,1984,9.9
02,State,1985,9.7
02,State,1986,10.9
02,State,1987,10.3
02,State,1988,8.8
02,State,1989,7.0
02,State,1990,7.2
02,State,1991,8.5
02,State,1992,8.9
02,State,1993,7.7
02,State,1994,7.6
02,State,1995,7.3
02,State,1996,7.6
02,State,1997,7.1
02,State,1998,6.4
02,State,1999,6.5
02,State,2000,6.4
02,State,2001,6.4
02,State,2002,7.3
02,State,2003,7.8
02,State,2004,7.5
02,State,2005,6.9
02,State,2006,6.6
02,State,2007,6.3
02,State,2008,6.7
02,State,2009,7.7
02,State,2010,7.9
02,State,2011,7.6
02,State,2012,7.1
02,State,2013,6.9
02,State,2014,6.9
02,State,2015,6.5
02,State,2016,6.9
02013,County,1990,0.4
02013,County,1991,1.2
02013,County,1992,1.4
02013,County,1993,2.0
02013,County,1994,2.8
02013,County,1995,3.5
02013,County,1996,4.3
02013,County,1997,3.7
02013,County,1998,3.3
02013,County,1999,3.7
02013,County,2000,9.6
02013,County,2001,9.0
02013,County,2002,9.7
02013,County,2003,10.7
02013,County,2004,9.4
02013,County,2005,10.2
02013,County,2006,9.3
02013,County,2007,8.7
02013,County,2008,9.2
02013,County,2009,10.6
02013,County,2010,6.1
02013,County,2011,6.9
02013,County,2012,7.4
02013,County,2013,6.3
02013,County,2014,4.7
02013,County,2015,3.6
02013,County,2016,3.2
02016,County,1990,0.5
02016,County,1991,1.0
02016,County,1992,1.1
02016,County,1993,1.2
02016,County,1994,2.4
02016,County,1995,2.7
02016,County,1996,4.0
02016,County,1997,5.7
02016,County,1998,7.0
02016,County,1999,6.8
02016,County,2000,5.5
02016,County,2001,6.4
02016,County,2002,6.8
02016,County,2003,6.8
02016,County,2004,7.0
02016,County,2005,6.1
02016,County,2006,6.2
02016,County,2007,5.9
02016,County,2008,6.4
02016,County,2009,7.7
02016,County,2010,5.5
02016,County,2011,6.4
02016,County,2012,7.4
02016,County,2013,7.3
02016,County,2014,5.0
02016,County,2015,4.0
02016,County,2016,3.4
02020,County,1990,5.2
02020,County,1991,6.6
02020,County,1992,7.1
02020,County,1993,5.9
02020,County,1994,5.5
02020,County,1995,5.3
02020,County,1996,5.3
02020,County,1997,5.2
02020,County,1998,4.5
02020,County,1999,4.6
02020,County,2000,5.1
02020,County,2001,5.0
02020,County,2002,5.8
02020,County,2003,6.3
02020,County,2004,5.9
02020,County,2005,5.5
02020,County,2006,5.3
02020,County,2007,5.1
02020,County,2008,5.4
02020,County,2009,6.5
02020,County,2010,6.6
02020,County,2011,5.9
02020,County,2012,5.4
02020,County,2013,5.2
02020,County,2014,5.2
02020,County,2015,5.0
02020,County,2016,5.5
02050,County,1990,7.2
02050,County,1991,8.5
02050,County,1992,8.7
02050,County,1993,7.0
02050,County,1994,7.3
02050,County,1995,8.0
02050,County,1996,9.3
02050,County,1997,8.1
02050,County,1998,8.2
02050,County,1999,8.6
02050,County,2000,9.0
02050,County,2001,10.0
02050,County,2002,10.6
02050,County,2003,12.3
02050,County,2004,12.7
02050,County,2005,12.8
02050,County,2006,13.2
02050,County,2007,12.8
02050,County,2008,13.9
02050,County,2009,14.1
02050,County,2010,14.6
02050,County,2011,15.0
02050,County,2012,15.4
02050,County,2013,16.0
02050,County,2014,16.1
02050,County,2015,14.4
02050,County,2016,14.8
02060,County,1990,4.2
02060,County,1991,5.3
02060,County,1992,5.6
02060,County,1993,5.9
02060,County,1994,6.0
02060,County,1995,6.5
02060,County,1996,7.1
02060,County,1997,7.5
02060,County,1998,8.5
02060,County,1999,9.2
02060,County,2000,7.3
02060,County,2001,6.4
02060,County,2002,7.7
02060,County,2003,7.5
02060,County,2004,8.1
02060,County,2005,8.4
02060,County,2006,8.0
02060,County,2007,6.9
02060,County,2008,7.6
02060,County,2009,7.6
02060,County,2010,13.3
02060,County,2011,12.4
02060,County,2012,12.8
02060,County,2013,11.9
02060,County,2014,11.2
02060,County,2015,11.7
02060,County,2016,11.3
02068,County,1990,13.0
02068,County,1991,12.3
02068,County,1992,9.6
02068,County,1993,9.2
02068,County,1994,9.0
02068,County,1995,9.1
02068,County,1996,8.7
02068,County,1997,10.4
02068,County,1998,8.6
02068,County,1999,8.6
02068,County,2000,8.9
02068,County,2001,8.3
02068,County,2002,9.5
02068,County,2003,12.0
